ID,solution
ff71430c4750ea0c34dd8753b038291e,1940.387949359566
ef18581ea9a822a7f79450b7fb31277b,1475.3619432948121
8f08c0867e3703d22177fb7e3768eb09,2775.4176656375103
d194c2b5df25410b430b2ea2e4a8b7de,13703.565618294338
a8f25675c0c78ac56a8f77d3c3ae15a2,3698.6308978422085
c5d1d0f2972d892bb00fb044b1b873e2,1475.3619432948121
6f6d576aafbd90e308a848a060395e9a,5807.888428479031
20055ed6ecea5e916923081fc3b049f7,2532.3852227821767
c5e4e8d78906ae2b3218847cc9f045d9,1080.3033226367572
878ad3e9104c78f2945f6194c2d883ce,5411.93226555176
c3c8b46a8d4c0a09565b1c61a475d2d9,1666.4335862792504
