ID,solution
3ccb384f91fea8b667de84f6ca8f1898,3383.412602720944
d726d412d8fc60f11b503461bfcf557b,5243.972123848955
46dc365f50ab35b5e0923711c4b8c996,7308.370989053447
9406f261987e178c364ba63c702a6781,4783.648537803884
91118c8e70fb519bc39670ed4738c371,4759.011442627023
d249a1def3dc27b76d31fd6fcb05eefb,2688.452696523992
e11d0cf2518ea1d50e2096a77b06710b,3442.587978535332
f494c202d78a3b26e2583a7afb39c635,7962.9355251090365
8f56aae005815a71bd71f5b6cbfad627,4712.374898046379
15fc7e90e3b0fca9be968d92b0fd5ad5,4712.374898046379
2376abddf134de69b23ebebe3766b66f,2887.7817950087638
4bed111caec7acd604a453471850f0b6,3671.7533518156506
f2ecf34daa591a7179f0bfb7952f36e1,7430.668261774498
6b7ae114e7bb0ef32f51002e41c7eb12,3383.4126027209436
9b0c1a059b2237cc30d940253f185170,6345.241294360672
0f8fa7a1c54e2a1f708e693b47f00863,10340.573218373676
ba368d7cc49395495399d2d3833d6b07,4833.149711253078
96a94bcb9674709f14c9c643913b34ef,3383.412602720944
a01f2802fe06db51cfa82409e01dcfdb,6345.241294360672
92697a0a400bc04483569599935a663c,4800.602802476135
93876b2e0251ac5abb933e038c540447,5748.594600839638
d5e12426205b9e0087f151edd48e6dbb,3425.165835681593
5e08b693c35239e73616e52ff896bd83,4885.2594365613595
299d1a017a35e91e8c600e4a56cc4c77,3262.3664041700536
00045b378f2f446e3f791688e6f9310d,2713.64705404661
65d684d7bfa59c25efb5abf8b31078ef,2590.1118779078847
e90af4a35bdfbc443f47f3558b5b5599,10183.058627236758
013a861dec9d67f72e8d3698c829902d,3383.4126027209436
b9d4a60f49751928e0675c6b19df07f2,3671.753351815652
76fa302a3f0013af36ac2f6e30b2d412,4850.103975925329
5dc6ff7d62a35030463ec643f6b66aba,4544.349088324341
6092c3b9eee34fb4aa48a124e8b032da,2617.6029935541005
796e41a4c4335eb1320912d29c034d2b,2613.8330567573353
c073cb912e3a2d61e0a5489fa704de26,2869.550976316279
1c4a78069a98083ecdfc5d42ee8d6db5,5112.922096008481
6a9b994d1fad84ef1612b20feec84561,10060.753950889804
a540faba111334a665874e712bd1b127,2713.64705404661
ea3b1aa904f57015219904fac5c4f708,7336.636065696058
94202959d9702fa9ee495a86c9cd5f4b,2567.196512176692
021f9fe1dd513a5a6ea0b20ea003ab52,4877.978614736205
a75ade423a14f318c36898f83470b451,2887.7817950087638
65f0d18b2045354ebd3402b3addb690c,7308.370989053448
6ee3892fc712904f233af4f6682376e7,3232.175901571642
9790e1c4cc426171c2b316337160ad32,2634.5572582263517
ff71430c4750ea0c34dd8753b038291e,2567.1965121766907
ef18581ea9a822a7f79450b7fb31277b,2713.64705404661
8f08c0867e3703d22177fb7e3768eb09,3442.587978535332
d194c2b5df25410b430b2ea2e4a8b7de,10060.753950889808
a8f25675c0c78ac56a8f77d3c3ae15a2,4025.5639666216307
c5d1d0f2972d892bb00fb044b1b873e2,2713.64705404661
6f6d576aafbd90e308a848a060395e9a,4833.149711253078
20055ed6ecea5e916923081fc3b049f7,3275.095716775497
c5e4e8d78906ae2b3218847cc9f045d9,2713.64705404661
878ad3e9104c78f2945f6194c2d883ce,4861.0243500639535
c3c8b46a8d4c0a09565b1c61a475d2d9,2567.196512176692
