ID,solution
4e86af66edd0951a7ca48b5ce96f8588,3289.6903416038986
ae94d98f709301e21c8e3bc1464e241d,7608.368988870573
06b9a0b9d85e0a9b9d91e113ef9f33ac,5067.016987856732
3ccb384f91fea8b667de84f6ca8f1898,3183.330917639514
d726d412d8fc60f11b503461bfcf557b,5273.412598571122
46dc365f50ab35b5e0923711c4b8c996,7498.121584811852
9406f261987e178c364ba63c702a6781,4772.706075678288
91118c8e70fb519bc39670ed4738c371,4746.882666708392
d249a1def3dc27b76d31fd6fcb05eefb,2601.8708838542098
e11d0cf2518ea1d50e2096a77b06710b,3510.4378664840724
f494c202d78a3b26e2583a7afb39c635,7737.088507130858
8f56aae005815a71bd71f5b6cbfad627,4726.600977183314
15fc7e90e3b0fca9be968d92b0fd5ad5,4645.387770254484
2376abddf134de69b23ebebe3766b66f,2845.4711563013684
4bed111caec7acd604a453471850f0b6,3265.488601588266
f2ecf34daa591a7179f0bfb7952f36e1,7057.563600314237
6b7ae114e7bb0ef32f51002e41c7eb12,3746.6108244947955
9b0c1a059b2237cc30d940253f185170,6671.972689529956
0f8fa7a1c54e2a1f708e693b47f00863,10139.486111111113
ba368d7cc49395495399d2d3833d6b07,5067.016987856732
96a94bcb9674709f14c9c643913b34ef,3183.330917639514
a01f2802fe06db51cfa82409e01dcfdb,6671.972689529956
92697a0a400bc04483569599935a663c,4743.384776461722
93876b2e0251ac5abb933e038c540447,5710.265141540019
d5e12426205b9e0087f151edd48e6dbb,3463.8623513126076
5e08b693c35239e73616e52ff896bd83,4740.112896305931
299d1a017a35e91e8c600e4a56cc4c77,3284.3237849955453
00045b378f2f446e3f791688e6f9310d,2497.8603462793594
65d684d7bfa59c25efb5abf8b31078ef,2231.4704143462623
e90af4a35bdfbc443f47f3558b5b5599,9915.207410667637
013a861dec9d67f72e8d3698c829902d,3746.6108244947955
b9d4a60f49751928e0675c6b19df07f2,3723.0095780278525
76fa302a3f0013af36ac2f6e30b2d412,5144.3964307094775
5dc6ff7d62a35030463ec643f6b66aba,4503.965060233807
6092c3b9eee34fb4aa48a124e8b032da,2420.500284914373
796e41a4c4335eb1320912d29c034d2b,2853.872706755792
c073cb912e3a2d61e0a5489fa704de26,3289.6903416038986
1c4a78069a98083ecdfc5d42ee8d6db5,4944.407483615344
6a9b994d1fad84ef1612b20feec84561,9688.210226629002
a540faba111334a665874e712bd1b127,2497.8603462793594
ea3b1aa904f57015219904fac5c4f708,7529.518772874384
94202959d9702fa9ee495a86c9cd5f4b,2427.4429882863133
021f9fe1dd513a5a6ea0b20ea003ab52,4990.3229350818265
a75ade423a14f318c36898f83470b451,2845.4711563013684
65f0d18b2045354ebd3402b3addb690c,6879.62818911377
6ee3892fc712904f233af4f6682376e7,3162.297005831723
9790e1c4cc426171c2b316337160ad32,2448.278865323021
ff71430c4750ea0c34dd8753b038291e,2757.120334397496
ef18581ea9a822a7f79450b7fb31277b,3015.2284020708817
8f08c0867e3703d22177fb7e3768eb09,3510.4378664840724
d194c2b5df25410b430b2ea2e4a8b7de,10293.323368807745
a8f25675c0c78ac56a8f77d3c3ae15a2,4150.854282377722
c5d1d0f2972d892bb00fb044b1b873e2,3015.2284020708817
6f6d576aafbd90e308a848a060395e9a,5067.016987856732
20055ed6ecea5e916923081fc3b049f7,3275.7706006046983
c5e4e8d78906ae2b3218847cc9f045d9,2497.8603462793594
878ad3e9104c78f2945f6194c2d883ce,4867.406889350298
c3c8b46a8d4c0a09565b1c61a475d2d9,2427.4429882863133
